"","sat","tothrs","hsize","hsrank","hsperc","colgpa","athlete","female","white","black","gpaletter"
"2273",950,13,3.22,57,17.7,2.3,"FALSE","FALSE","TRUE","FALSE","C"
"2274",1120,16,0.41999999,1,2.38,2.5,"FALSE","FALSE","TRUE","FALSE","B"
"2275",1150,18,2.3800001,11,4.62,3,"FALSE","FALSE","TRUE","FALSE","B"
"2276",1340,62,0.44999999,1,2.22,4,"FALSE","FALSE","TRUE","FALSE","A"
"2277",1420,128,3.1300001,38,12.1,3.9400001,"FALSE","FALSE","TRUE","FALSE","A"
"2278",920,43,0.1,4,40,2.04,"TRUE","TRUE","FALSE","FALSE","C"
"2279",980,114,2.6800001,41,15.3,3.03,"FALSE","TRUE","TRUE","FALSE","B"
"2280",1140,78,3.3399999,95,28.4,2.98,"FALSE","TRUE","TRUE","FALSE","B"
"2281",1150,43,3.5899999,13,3.62,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
"2282",990,64,1.92,51,26.6,2.21,"FALSE","TRUE","TRUE","FALSE","C"
"2283",1000,45,3.6900001,29,7.86,3.3299999,"FALSE","TRUE","TRUE","FALSE","B"
"2284",1050,14,2.6600001,134,50.4,1.0700001,"FALSE","TRUE","TRUE","FALSE","D"
"2285",1160,41,1.45,99,68.3,2.29,"FALSE","TRUE","TRUE","FALSE","C"
"2286",1030,110,3.8599999,81,21,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
"2287",920,115,2.1700001,65,30,2.6400001,"FALSE","TRUE","TRUE","FALSE","B"
"2288",840,96,2.3399999,141,60.3,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
"2289",1150,100,5.9499998,301,50.6,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
"2290",970,17,4.3600001,41,9.4,2.29,"FALSE","TRUE","TRUE","FALSE","C"
"2291",1200,39,8.1199999,209,25.7,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
"2292",1090,118,0.60000002,2,3.33,3.9200001,"FALSE","TRUE","TRUE","FALSE","A"
"2293",740,12,5.3200002,390,73.3,1.33,"FALSE","TRUE","TRUE","FALSE","D"
"2294",820,16,3.9000001,102,26.2,3,"FALSE","TRUE","TRUE","FALSE","B"
"2295",870,13,1.86,86,46.2,2.0699999,"FALSE","TRUE","TRUE","FALSE","C"
"2296",1020,103,0.1,2,20,2.9100001,"FALSE","TRUE","TRUE","FALSE","B"
"2297",960,16,0.1,5,50,3.25,"FALSE","TRUE","TRUE","FALSE","B"
"2298",880,14,0.029999999,1,33.3,1.92,"FALSE","TRUE","TRUE","FALSE","C"
"2299",1010,17,0.28,2,7.14,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
"2300",930,15,3.72,67,18,3.46,"FALSE","TRUE","TRUE","FALSE","B"
"2301",1120,79,4.6999998,78,16.6,3,"FALSE","TRUE","FALSE","FALSE","B"
"2302",1090,113,3.6400001,50,13.7,3.6099999,"FALSE","TRUE","TRUE","FALSE","A"
"2303",820,47,6.3400002,68,10.7,3.25,"FALSE","TRUE","TRUE","FALSE","B"
"2304",1080,13,0.1,7,70,2.3,"FALSE","TRUE","TRUE","FALSE","C"
"2305",850,48,3.0999999,54,17.4,3.27,"FALSE","TRUE","TRUE","FALSE","B"
"2306",850,15,0.73000002,5,6.85,2.6600001,"TRUE","TRUE","TRUE","FALSE","B"
"2307",880,43,4.0700002,70,17.2,2.3699999,"TRUE","TRUE","TRUE","FALSE","C"
"2308",1280,55,2.03,3,1.48,3.8699999,"FALSE","TRUE","TRUE","FALSE","A"
"2309",1260,13,2.1700001,5,2.3,4,"FALSE","TRUE","TRUE","FALSE","A"
"2310",930,12,3.25,26,8,1.75,"FALSE","TRUE","FALSE","FALSE","C"
"2311",820,13,3.03,147,48.5,1.84,"FALSE","TRUE","TRUE","FALSE","C"
"2312",770,15,1,30,30,2.1300001,"FALSE","TRUE","FALSE","FALSE","C"
"2313",1110,122,2.04,9,4.41,3.3599999,"FALSE","TRUE","TRUE","FALSE","B"
"2314",1090,20,1.87,6,3.21,3.7,"FALSE","TRUE","TRUE","FALSE","A"
"2315",1040,54,3.55,82,23.1,2,"FALSE","TRUE","TRUE","FALSE","C"
"2316",1340,81,1.11,15,13.5,3.6900001,"FALSE","TRUE","TRUE","FALSE","A"
"2317",1190,77,4.2399998,26,6.13,3.4000001,"FALSE","TRUE","TRUE","FALSE","B"
"2318",990,16,2.51,39,15.5,1.4299999,"FALSE","TRUE","TRUE","FALSE","D"
"2319",1160,50,3.72,79,21.2,2.78,"FALSE","TRUE","TRUE","FALSE","B"
"2320",1120,49,0.1,1,10,3.26,"FALSE","TRUE","TRUE","FALSE","B"
"2321",1010,15,3.1900001,157,49.2,1.9299999,"FALSE","TRUE","TRUE","FALSE","C"
"2322",1200,16,4.3200002,209,48.4,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
"2323",720,16,4.3000002,230,53.5,1.9299999,"TRUE","TRUE","FALSE","FALSE","C"
"2324",970,14,3.4100001,116,34,2.9200001,"FALSE","TRUE","TRUE","FALSE","B"
"2325",1210,17,5.1100001,1,0.196,3.52,"FALSE","TRUE","TRUE","FALSE","A"
"2326",960,45,0.1,3,30,3.02,"TRUE","TRUE","TRUE","FALSE","B"
"2327",960,79,0.74000001,7,9.46,2.3399999,"FALSE","TRUE","TRUE","FALSE","C"
"2328",990,14,3.05,3,0.984,4,"FALSE","TRUE","TRUE","FALSE","A"
"2329",1130,18,2.3499999,91,38.7,1.33,"FALSE","TRUE","TRUE","FALSE","D"
"2330",1060,15,2.3499999,44,18.7,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
"2331",970,46,4.0999999,113,27.6,2.73,"FALSE","TRUE","TRUE","FALSE","B"
"2332",1140,16,2.1700001,34,15.7,1.9299999,"FALSE","TRUE","TRUE","FALSE","C"
"2333",1120,41,3.28,152,46.3,1.75,"FALSE","TRUE","TRUE","FALSE","C"
"2334",1100,18,0.1,4,40,2,"FALSE","TRUE","TRUE","FALSE","C"
"2335",1220,110,0.1,5,50,3.05,"FALSE","TRUE","TRUE","FALSE","B"
"2336",1030,15,1.36,4,2.94,2.73,"FALSE","TRUE","TRUE","FALSE","B"
"2337",930,44,2.71,40,14.8,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"2338",1030,43,3.0799999,62,20.1,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
"2339",1000,50,1.78,23,12.9,3.46,"FALSE","TRUE","TRUE","FALSE","B"
"2340",1190,17,1.78,40,22.5,3.6400001,"FALSE","TRUE","TRUE","FALSE","A"
"2341",1240,16,2.9400001,41,13.9,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
"2342",950,115,2.1199999,70,33,2.24,"FALSE","TRUE","TRUE","FALSE","C"
"2343",1180,117,2.5599999,94,36.7,3.29,"FALSE","TRUE","TRUE","FALSE","B"
"2344",1040,69,0.1,4,40,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
"2345",1010,16,1.95,36,18.5,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
"2346",1110,45,0.47999999,20,41.7,3.77,"TRUE","TRUE","TRUE","FALSE","A"
"2347",1290,93,2.3099999,1,0.433,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
"2348",1120,41,3.4400001,8,2.33,3.6800001,"FALSE","TRUE","TRUE","FALSE","A"
"2349",990,16,4.0100002,94,23.4,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
"2350",840,16,0.47999999,32,66.7,2.1199999,"TRUE","TRUE","TRUE","FALSE","C"
"2351",1050,45,5.5,39,7.09,3.6600001,"FALSE","TRUE","TRUE","FALSE","A"
"2352",1000,50,5.5,117,21.3,2.48,"FALSE","TRUE","TRUE","FALSE","C"
"2353",1020,81,4.6300001,28,6.05,2.97,"FALSE","TRUE","TRUE","FALSE","B"
"2354",960,48,5.5,163,29.6,1.7,"FALSE","TRUE","FALSE","FALSE","C"
"2355",890,75,7.6799998,451,58.7,1.98,"TRUE","TRUE","TRUE","FALSE","C"
"2356",1140,32,1.61,4,2.48,3.3699999,"FALSE","TRUE","TRUE","FALSE","B"
"2357",1050,116,6,21,3.5,3.5599999,"FALSE","TRUE","TRUE","FALSE","A"
"2358",1120,73,4.6300001,42,9.07,2.23,"FALSE","TRUE","TRUE","FALSE","C"
"2359",1060,126,1.52,21,13.8,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
"2360",1070,48,5.1199999,70,13.7,2.75,"FALSE","TRUE","TRUE","FALSE","B"
"2361",1130,42,3.6099999,60,16.6,2.02,"FALSE","TRUE","TRUE","FALSE","C"
"2362",1120,58,3.53,29,8.22,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
"2363",1020,78,5.8000002,22,3.79,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"2364",810,16,6.4699998,69,10.7,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
"2365",940,15,2.3399999,14,5.98,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
"2366",880,16,3.21,51,15.9,2.75,"FALSE","TRUE","TRUE","FALSE","B"
"2367",1490,106,4,1,0.25,4,"FALSE","TRUE","TRUE","FALSE","A"
"2368",1140,47,1.59,4,2.52,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
"2369",1110,46,0.039999999,2,50,2.6700001,"TRUE","TRUE","TRUE","FALSE","B"
"2370",1090,83,3.6400001,33,9.07,2.6700001,"FALSE","TRUE","TRUE","FALSE","B"
"2371",960,35,3.71,110,29.6,2.05,"FALSE","TRUE","TRUE","FALSE","C"
"2372",980,41,0.1,6,60,2.3099999,"FALSE","TRUE","TRUE","FALSE","C"
"2373",1110,15,3.96,46,11.6,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
"2374",890,15,3.96,100,25.3,2.2,"FALSE","TRUE","TRUE","FALSE","C"
"2375",780,14,6.54,81,12.4,2.8499999,"TRUE","TRUE","FALSE","FALSE","B"
"2376",1230,97,3.3900001,13,3.83,2.1600001,"FALSE","TRUE","TRUE","FALSE","C"
"2377",1160,18,1.9400001,4,2.06,3.55,"FALSE","TRUE","TRUE","FALSE","A"
"2378",1020,41,2.52,56,22.2,2.46,"FALSE","TRUE","TRUE","FALSE","C"
"2379",1110,129,0.1,4,40,2.2,"FALSE","TRUE","TRUE","FALSE","C"
"2380",910,117,5,122,24.4,3.03,"FALSE","TRUE","TRUE","FALSE","B"
"2381",1140,46,5.9400001,47,7.91,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
"2382",1010,17,6.8000002,252,37.1,1.29,"FALSE","TRUE","TRUE","FALSE","D"
"2383",1030,108,5.4400001,52,9.56,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
"2384",1070,50,4.5999999,8,1.74,2.1199999,"FALSE","TRUE","TRUE","FALSE","C"
"2385",900,29,3.1099999,17,5.47,2.72,"FALSE","TRUE","TRUE","FALSE","B"
"2386",940,45,2.1199999,7,3.3,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
"2387",980,76,2.1300001,10,4.69,3.01,"FALSE","TRUE","TRUE","FALSE","B"
"2388",1050,43,2.5,32,12.8,2.76,"FALSE","TRUE","TRUE","FALSE","B"
"2389",850,83,1.73,26,15,3.6099999,"FALSE","TRUE","TRUE","FALSE","A"
"2390",950,46,0.61000001,16,26.2,2.71,"FALSE","TRUE","TRUE","FALSE","B"
"2391",940,16,4.2800002,47,11,2.4300001,"FALSE","TRUE","TRUE","FALSE","C"
"2392",1040,81,4.0100002,42,10.5,3.2,"FALSE","TRUE","TRUE","FALSE","B"
"2393",1100,50,1.24,1,0.806,3.2,"FALSE","TRUE","TRUE","FALSE","B"
"2394",1010,15,0.79000002,12,15.2,1.9299999,"FALSE","TRUE","TRUE","FALSE","C"
"2395",990,108,1.74,71,40.8,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
"2396",1010,90,2.74,21,7.66,3.1600001,"FALSE","TRUE","TRUE","FALSE","B"
"2397",1130,78,2.1500001,20,9.3,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
"2398",970,47,2.1300001,15,7.04,3.29,"FALSE","TRUE","TRUE","FALSE","B"
"2399",1050,18,3.72,18,4.84,2.9400001,"FALSE","TRUE","TRUE","FALSE","B"
"2400",1000,50,3.8,4,1.05,3.28,"FALSE","TRUE","TRUE","FALSE","B"
"2401",930,10,3.5999999,123,34.2,1.5,"FALSE","TRUE","TRUE","FALSE","C"
"2402",1010,16,3.5999999,9,2.5,3.6199999,"FALSE","TRUE","TRUE","FALSE","A"
"2403",990,52,4,5,1.25,2.6900001,"FALSE","TRUE","TRUE","FALSE","B"
"2404",1150,82,4.5799999,10,2.18,3.6199999,"FALSE","TRUE","TRUE","FALSE","A"
"2405",990,15,1.09,23,21.1,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
"2406",930,43,6.04,27,4.47,3.48,"TRUE","TRUE","TRUE","FALSE","B"
"2407",1020,17,3.3,12,3.64,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
"2408",1160,87,3.5,10,2.86,3.0799999,"FALSE","TRUE","TRUE","FALSE","B"
"2409",1130,18,4.6700001,6,1.28,3.3800001,"FALSE","TRUE","TRUE","FALSE","B"
"2410",900,80,3.5999999,7,1.94,3.0599999,"FALSE","TRUE","TRUE","FALSE","B"
"2411",870,78,3.5999999,11,3.06,2.75,"FALSE","TRUE","TRUE","FALSE","B"
"2412",1040,39,5.4000001,36,6.67,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
"2413",1020,81,5.0500002,17,3.37,3.5899999,"FALSE","TRUE","TRUE","FALSE","A"
"2414",1230,110,4.4000001,45,10.2,2.8399999,"FALSE","TRUE","TRUE","FALSE","B"
"2415",1040,111,7.5,220,29.3,2.98,"FALSE","TRUE","TRUE","FALSE","B"
"2416",830,11,7.3099999,271,37.1,1.9,"FALSE","TRUE","TRUE","FALSE","C"
"2417",1050,13,0.82999998,13,15.7,4,"FALSE","TRUE","TRUE","FALSE","A"
"2418",910,50,3.7,116,31.4,2.3599999,"FALSE","TRUE","TRUE","FALSE","C"
"2419",1070,44,3.7,42,11.4,3.52,"FALSE","TRUE","TRUE","FALSE","A"
"2420",1050,12,3.7,30,8.11,2.5999999,"FALSE","TRUE","TRUE","FALSE","B"
"2421",1170,112,7.9000001,65,8.23,2.72,"FALSE","TRUE","TRUE","FALSE","B"
"2422",890,62,7,150,21.4,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
"2423",720,83,4.25,147,34.6,2.26,"FALSE","TRUE","TRUE","FALSE","C"
"2424",1200,81,4.8000002,38,7.92,2.55,"FALSE","TRUE","TRUE","FALSE","B"
"2425",1010,13,4.0300002,35,8.68,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
"2426",1330,46,3.03,1,0.33,4,"FALSE","TRUE","TRUE","FALSE","A"
"2427",1000,47,5.7399998,59,10.3,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
"2428",1140,15,6.3499999,103,16.2,2.8599999,"FALSE","TRUE","TRUE","FALSE","B"
"2429",1110,88,2.9100001,30,10.3,2.3699999,"FALSE","TRUE","TRUE","FALSE","C"
"2430",1240,49,7.4499998,22,2.95,3.6500001,"FALSE","TRUE","TRUE","FALSE","A"
"2431",1060,114,6.3699999,192,30.1,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"2432",1160,98,6.3699999,101,15.9,3.47,"TRUE","TRUE","TRUE","FALSE","B"
"2433",970,121,6.3699999,65,10.2,2.8299999,"FALSE","TRUE","TRUE","FALSE","B"
"2434",1060,41,7.4499998,260,34.9,3.8499999,"FALSE","TRUE","TRUE","FALSE","A"
"2435",790,47,2,7,3.5,2.46,"FALSE","TRUE","TRUE","FALSE","C"
"2436",1000,45,0.52999997,16,30.2,3.28,"FALSE","TRUE","TRUE","FALSE","B"
"2437",990,18,3.3,60,18.2,2.3800001,"FALSE","TRUE","TRUE","FALSE","C"
"2438",1040,14,2.0599999,12,5.83,3.28,"FALSE","TRUE","TRUE","FALSE","B"
"2439",840,15,3.3900001,58,17.1,3,"FALSE","TRUE","FALSE","TRUE","B"
"2440",1060,54,2.8399999,24,8.45,3.01,"FALSE","TRUE","TRUE","FALSE","B"
"2441",950,72,2.48,96,38.7,2.3,"FALSE","TRUE","TRUE","FALSE","C"
"2442",1030,81,2.48,19,7.66,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
"2443",920,17,3.51,36,10.3,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
"2444",1220,111,1.74,5,2.87,3.76,"FALSE","TRUE","TRUE","FALSE","A"
"2445",750,15,0.1,4,40,1.0599999,"FALSE","TRUE","TRUE","FALSE","D"
"2446",800,46,2.5599999,23,8.98,1.8,"FALSE","TRUE","FALSE","TRUE","C"
"2447",880,17,0.1,4,40,2.3499999,"FALSE","TRUE","TRUE","FALSE","C"
"2448",870,14,0.1,2,20,3.5,"TRUE","TRUE","FALSE","TRUE","A"
"2449",910,108,2.3,7,3.04,3.29,"FALSE","TRUE","TRUE","FALSE","B"
"2450",1180,17,2.9400001,7,2.38,3.29,"FALSE","TRUE","TRUE","FALSE","B"
"2451",1070,45,3.46,86,24.9,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
"2452",1020,44,3.46,151,43.6,2.22,"FALSE","TRUE","TRUE","FALSE","C"
"2453",1030,110,2.55,69,27.1,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"2454",850,16,2.21,94,42.5,2.5599999,"FALSE","TRUE","TRUE","FALSE","B"
"2455",850,16,3.55,15,4.23,1.5599999,"FALSE","TRUE","FALSE","TRUE","C"
"2456",730,111,2.6099999,43,16.5,2.29,"FALSE","TRUE","TRUE","FALSE","C"
"2457",1130,89,2.0699999,2,0.966,2.53,"FALSE","TRUE","FALSE","TRUE","B"
"2458",1200,113,2.4000001,3,1.25,3.9100001,"FALSE","TRUE","TRUE","FALSE","A"
"2459",1120,117,0.38,6,15.8,3.1099999,"FALSE","TRUE","TRUE","FALSE","B"
"2460",960,73,2.9000001,25,8.62,2.21,"FALSE","TRUE","TRUE","FALSE","C"
"2461",950,81,1.61,15,9.32,3.3199999,"FALSE","TRUE","TRUE","FALSE","B"
"2462",990,46,0.1,1,10,3.52,"FALSE","TRUE","FALSE","TRUE","A"
"2463",1130,71,1.3,12,9.23,2.1500001,"FALSE","TRUE","TRUE","FALSE","C"
"2464",800,15,1.9,30,15.8,2,"FALSE","TRUE","TRUE","FALSE","C"
"2465",1280,54,2.4000001,6,2.5,3.3800001,"FALSE","TRUE","TRUE","FALSE","B"
"2466",1130,16,2.4000001,6,2.5,3.6199999,"FALSE","TRUE","TRUE","FALSE","A"
"2467",1060,80,0.1,2,20,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
"2468",1120,18,2.1500001,63,29.3,2.27,"FALSE","TRUE","TRUE","FALSE","C"
"2469",960,16,2.1600001,59,27.3,2.9300001,"FALSE","TRUE","TRUE","FALSE","B"
"2470",1130,126,3.25,5,1.54,3.1500001,"FALSE","TRUE","FALSE","TRUE","B"
"2471",830,15,3.72,71,19.1,2.46,"FALSE","TRUE","TRUE","FALSE","C"
"2472",1210,17,2.9000001,17,5.86,2.76,"FALSE","TRUE","TRUE","FALSE","B"
"2473",990,123,1.28,8,6.25,2.6700001,"FALSE","TRUE","TRUE","FALSE","B"
"2474",1150,43,2.51,13,5.18,3.53,"FALSE","TRUE","TRUE","FALSE","A"
"2475",940,16,0.1,2,20,1.87,"FALSE","TRUE","FALSE","TRUE","C"
"2476",820,46,0.1,2,20,2.52,"FALSE","TRUE","FALSE","TRUE","B"
"2477",760,13,0.1,3,30,1.0700001,"FALSE","TRUE","FALSE","TRUE","D"
"2478",680,107,0.91000003,13,14.3,2.04,"TRUE","TRUE","FALSE","TRUE","C"
"2479",880,47,1.48,36,24.3,2.21,"FALSE","TRUE","TRUE","FALSE","C"
"2480",1170,45,0.1,2,20,2.71,"FALSE","TRUE","TRUE","FALSE","B"
"2481",1020,16,0.1,1,10,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"2482",910,14,0.1,2,20,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"2483",1090,89,0.1,2,20,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
"2484",990,80,0.1,3,30,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
"2485",1120,17,0.1,4,40,2.1099999,"FALSE","TRUE","TRUE","FALSE","C"
"2486",1090,10,0.1,1,10,3,"FALSE","TRUE","TRUE","FALSE","B"
"2487",880,104,0.1,4,40,2.23,"FALSE","TRUE","TRUE","FALSE","C"
"2488",930,78,0.1,3,30,3.28,"FALSE","TRUE","TRUE","FALSE","B"
"2489",730,43,0.1,1,10,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
"2490",970,48,0.1,1,10,3.3099999,"FALSE","TRUE","TRUE","FALSE","B"
"2491",900,49,0.1,4,40,1.83,"FALSE","TRUE","TRUE","FALSE","C"
"2492",1000,16,2.75,92,33.5,1.37,"FALSE","TRUE","TRUE","FALSE","D"
"2493",1130,14,2.75,108,39.3,2.78,"FALSE","TRUE","TRUE","FALSE","B"
"2494",860,49,2.6500001,30,11.3,3.46,"FALSE","TRUE","TRUE","FALSE","B"
"2495",830,15,2.75,146,53.1,2.2,"FALSE","TRUE","TRUE","FALSE","C"
"2496",910,79,2.6099999,116,44.4,2.25,"FALSE","TRUE","TRUE","FALSE","C"
"2497",1050,69,2.6099999,50,19.2,2.6500001,"FALSE","TRUE","TRUE","FALSE","B"
"2498",930,15,2.75,117,42.5,2.0599999,"FALSE","TRUE","TRUE","FALSE","C"
"2499",1050,117,2.3199999,34,14.7,3.3399999,"FALSE","TRUE","TRUE","FALSE","B"
"2500",1240,88,2.4200001,3,1.24,3.8599999,"FALSE","TRUE","TRUE","FALSE","A"
"2501",1200,113,3,53,17.7,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
"2502",1180,12,4.25,28,6.59,3.5799999,"FALSE","TRUE","TRUE","FALSE","A"
"2503",1010,70,1.86,47,25.3,1.8099999,"FALSE","TRUE","TRUE","FALSE","C"
"2504",1160,91,1.99,17,8.54,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
"2505",1070,21,0.13,3,23.1,2.6600001,"FALSE","TRUE","TRUE","FALSE","B"
"2506",1130,81,0.12,3,25,2.8199999,"FALSE","TRUE","TRUE","FALSE","B"
"2507",1210,121,0.1,1,10,3.0899999,"FALSE","TRUE","TRUE","FALSE","B"
"2508",1120,15,3.3,20,6.06,2.3299999,"FALSE","TRUE","TRUE","FALSE","C"
"2509",1020,16,1.84,12,6.52,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
"2510",1080,14,3.73,73,19.6,3.1400001,"FALSE","TRUE","TRUE","FALSE","B"
"2511",1120,19,3.3800001,77,22.8,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
"2512",1120,17,3.3800001,71,21,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
"2513",1010,73,0.68000001,25,36.8,1.9,"FALSE","TRUE","TRUE","FALSE","C"
"2514",1060,48,6.9699998,70,10,3.2,"FALSE","TRUE","TRUE","FALSE","B"
"2515",790,16,8.1499996,258,31.7,2.1800001,"FALSE","TRUE","TRUE","FALSE","C"
"2516",1220,46,6.9699998,3,0.43,3.9300001,"FALSE","TRUE","TRUE","FALSE","A"
"2517",900,47,6.9699998,106,15.2,2.51,"FALSE","TRUE","TRUE","FALSE","B"
"2518",1020,14,6.0999999,207,33.9,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"2519",1130,14,6.1399999,123,20,3.4200001,"FALSE","TRUE","TRUE","FALSE","B"
"2520",910,46,2.6900001,51,19,3.28,"FALSE","TRUE","TRUE","FALSE","B"
"2521",1040,78,2.0999999,24,11.4,2.5,"FALSE","TRUE","TRUE","FALSE","B"
"2522",1040,43,4.1399999,61,14.7,2.3900001,"FALSE","TRUE","TRUE","FALSE","C"
"2523",1070,16,4.6300001,67,14.5,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
"2524",950,44,0.44,11,25,2.6800001,"FALSE","TRUE","TRUE","FALSE","B"
"2525",1060,48,0.87,16,18.4,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
"2526",990,12,4.75,142,29.9,0.25,"FALSE","TRUE","TRUE","FALSE","D"
"2527",1080,17,3.8599999,33,8.55,1.8200001,"FALSE","TRUE","TRUE","FALSE","C"
"2528",890,13,3.8599999,139,36,2.46,"FALSE","TRUE","TRUE","FALSE","C"
"2529",1120,13,1.37,20,14.6,2.23,"FALSE","TRUE","TRUE","FALSE","C"
"2530",950,76,3.5,54,15.4,2.71,"FALSE","TRUE","TRUE","FALSE","B"
"2531",1220,18,4,3,0.75,3.22,"FALSE","TRUE","TRUE","FALSE","B"
"2532",940,17,1.01,1,0.99,2.5799999,"FALSE","TRUE","FALSE","TRUE","B"
"2533",1020,108,4.5,39,8.67,3.24,"TRUE","TRUE","TRUE","FALSE","B"
"2534",850,18,5.1599998,132,25.6,2,"FALSE","TRUE","TRUE","FALSE","C"
"2535",890,14,5.1599998,321,62.2,1.14,"FALSE","TRUE","TRUE","FALSE","D"
"2536",940,19,5.1900001,135,26,1.63,"FALSE","TRUE","TRUE","FALSE","C"
"2537",1010,114,4.3299999,60,13.9,2.8800001,"FALSE","TRUE","TRUE","FALSE","B"
"2538",1070,16,5.1900001,36,6.94,2.8699999,"FALSE","TRUE","TRUE","FALSE","B"
"2539",1160,74,2.53,44,17.4,3.1199999,"FALSE","TRUE","TRUE","FALSE","B"
"2540",1040,20,1.34,2,1.49,2.75,"FALSE","TRUE","FALSE","TRUE","B"
"2541",1060,17,0.1,2,20,3.1700001,"FALSE","TRUE","TRUE","FALSE","B"
"2542",910,17,0.1,4,40,1.64,"FALSE","TRUE","TRUE","FALSE","C"
"2543",1130,48,0.1,2,20,3.4100001,"FALSE","TRUE","TRUE","FALSE","B"
"2544",1000,13,1.02,12,11.8,2.76,"FALSE","TRUE","TRUE","FALSE","B"
"2545",890,14,0.1,4,40,2.4200001,"FALSE","TRUE","TRUE","FALSE","C"
"2546",1030,13,2.04,12,5.88,1.6900001,"FALSE","TRUE","TRUE","FALSE","C"
"2547",1190,115,0.1,1,10,3.26,"FALSE","TRUE","TRUE","FALSE","B"
"2548",1030,115,1.5,25,16.7,2.54,"FALSE","TRUE","TRUE","FALSE","B"
"2549",960,15,0.31999999,3,9.38,3.1300001,"FALSE","TRUE","TRUE","FALSE","B"
"2550",1080,16,2.1099999,39,18.5,3.4300001,"FALSE","TRUE","TRUE","FALSE","B"
"2551",880,15,6.2399998,80,12.8,1.6,"FALSE","TRUE","TRUE","FALSE","C"
"2552",800,23,6.48,307,47.4,2.0799999,"FALSE","TRUE","TRUE","FALSE","C"
"2553",870,49,1.27,35,27.6,2.71,"FALSE","TRUE","TRUE","FALSE","B"
"2554",870,49,2.27,27,11.9,2.4400001,"TRUE","TRUE","TRUE","FALSE","C"
"2555",1020,51,1.5,21,14,3.8800001,"FALSE","TRUE","TRUE","FALSE","A"
"2556",1050,43,4.71,130,27.6,2.3,"FALSE","TRUE","TRUE","FALSE","C"
"2557",910,17,1.37,44,32.1,2.52,"FALSE","TRUE","TRUE","FALSE","B"
"2558",1240,81,4.1199999,18,4.37,2.96,"FALSE","TRUE","TRUE","FALSE","B"
"2559",1140,15,1.71,83,48.5,2.53,"FALSE","TRUE","TRUE","FALSE","B"
"2560",940,17,3.3299999,53,15.9,1.64,"FALSE","TRUE","TRUE","FALSE","C"
"2561",790,87,6.77,96,14.2,2.71,"TRUE","TRUE","TRUE","FALSE","B"
"2562",1010,41,2.6600001,10,3.76,2.97,"TRUE","TRUE","TRUE","FALSE","B"
